Subject,Age,Handedness,Sex,condition1correct,respond3.RT,respond3.ACC,Cue
12,25,right,female,High-shape_Mismatched,505,0,Alter_cue
12,25,right,female,High-shape_Mismatched,558,1,Alter_cue
12,25,right,female,Low-Shape-Matched,464,1,Alter_cue
12,25,right,female,Low-Shape-Matched,732,1,No_cue
12,25,right,female,Low-Shape-Mismatched,586,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,478,1,Alter_cue
12,25,right,female,High-shape_Matched,643,1,Alter_cue
12,25,right,female,High-shape_Mismatched,647,1,Alter_cue
12,25,right,female,Low-Shape-Matched,558,1,Alter_cue
12,25,right,female,Low-Shape-Matched,671,1,Alter_cue
12,25,right,female,Low-Shape-Matched,572,1,No_cue
12,25,right,female,Low-Shape-Matched,362,1,No_cue
12,25,right,female,Low-Shape-Mismatched,491,1,No_cue
12,25,right,female,High-shape_Mismatched,660,0,No_cue
12,25,right,female,Low-Shape-Mismatched,282,0,No_cue
12,25,right,female,Low-Shape-Matched,404,1,Alter_cue
12,25,right,female,High-shape_Mismatched,527,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,818,1,Alter_cue
12,25,right,female,High-shape_Matched,689,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,518,1,No_cue
12,25,right,female,High-shape_Mismatched,871,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,741,1,No_cue
12,25,right,female,High-shape_Mismatched,691,1,No_cue
12,25,right,female,Low-Shape-Mismatched,725,1,No_cue
12,25,right,female,Low-Shape-Mismatched,668,1,Alter_cue
12,25,right,female,Low-Shape-Matched,403,0,No_cue
12,25,right,female,High-shape_Matched,596,0,No_cue
12,25,right,female,High-shape_Mismatched,585,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,496,1,Alter_cue
12,25,right,female,High-shape_Mismatched,534,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,471,1,Alter_cue
12,25,right,female,High-shape_Matched,490,0,No_cue
12,25,right,female,Low-Shape-Matched,442,1,No_cue
12,25,right,female,High-shape_Matched,996,1,No_cue
12,25,right,female,Low-Shape-Matched,489,1,No_cue
12,25,right,female,Low-Shape-Matched,320,1,No_cue
12,25,right,female,Low-Shape-Mismatched,652,1,No_cue
12,25,right,female,High-shape_Mismatched,524,1,No_cue
12,25,right,female,Low-Shape-Mismatched,485,1,No_cue
12,25,right,female,Low-Shape-Matched,713,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,560,1,No_cue
12,25,right,female,Low-Shape-Mismatched,531,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,394,1,No_cue
12,25,right,female,Low-Shape-Mismatched,311,1,No_cue
12,25,right,female,High-shape_Matched,757,1,Alter_cue
12,25,right,female,Low-Shape-Matched,643,0,No_cue
12,25,right,female,Low-Shape-Mismatched,513,1,No_cue
12,25,right,female,High-shape_Mismatched,686,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,564,1,No_cue
12,25,right,female,Low-Shape-Mismatched,666,1,Alter_cue
12,25,right,female,High-shape_Matched,519,0,No_cue
12,25,right,female,High-shape_Matched,455,1,No_cue
12,25,right,female,High-shape_Mismatched,654,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,641,1,No_cue
12,25,right,female,Low-Shape-Mismatched,614,1,Alter_cue
12,25,right,female,Low-Shape-Matched,551,1,No_cue
12,25,right,female,Low-Shape-Matched,573,1,No_cue
12,25,right,female,Low-Shape-Matched,391,1,Alter_cue
12,25,right,female,High-shape_Mismatched,388,1,Alter_cue
12,25,right,female,High-shape_Mismatched,388,1,No_cue
12,25,right,female,High-shape_Matched,720,1,No_cue
12,25,right,female,High-shape_Mismatched,706,1,No_cue
12,25,right,female,High-shape_Mismatched,474,1,Alter_cue
12,25,right,female,Low-Shape-Matched,616,1,No_cue
12,25,right,female,Low-Shape-Mismatched,503,1,No_cue
12,25,right,female,Low-Shape-Matched,697,1,Alter_cue
12,25,right,female,Low-Shape-Matched,449,1,Alter_cue
12,25,right,female,High-shape_Matched,458,0,No_cue
12,25,right,female,Low-Shape-Mismatched,365,0,No_cue
12,25,right,female,High-shape_Matched,794,1,No_cue
12,25,right,female,High-shape_Matched,402,1,Alter_cue
12,25,right,female,High-shape_Mismatched,678,1,No_cue
12,25,right,female,Low-Shape-Matched,551,0,Alter_cue
12,25,right,female,Low-Shape-Mismatched,594,1,Alter_cue
12,25,right,female,High-shape_Matched,509,1,No_cue
12,25,right,female,Low-Shape-Matched,684,1,Alter_cue
12,25,right,female,High-shape_Mismatched,583,1,Alter_cue
12,25,right,female,Low-Shape-Matched,611,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,523,1,Alter_cue
12,25,right,female,Low-Shape-Matched,561,1,No_cue
12,25,right,female,Low-Shape-Matched,576,1,Alter_cue
12,25,right,female,Low-Shape-Matched,419,1,No_cue
12,25,right,female,Low-Shape-Mismatched,346,0,No_cue
12,25,right,female,Low-Shape-Mismatched,694,1,Alter_cue
12,25,right,female,High-shape_Matched,652,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,591,1,Alter_cue
12,25,right,female,High-shape_Matched,453,0,No_cue
12,25,right,female,High-shape_Mismatched,907,1,No_cue
12,25,right,female,High-shape_Mismatched,496,1,Alter_cue
12,25,right,female,Low-Shape-Matched,434,1,No_cue
12,25,right,female,High-shape_Mismatched,551,1,No_cue
12,25,right,female,High-shape_Mismatched,457,1,Alter_cue
12,25,right,female,High-shape_Mismatched,397,1,Alter_cue
14,22,right,female,High-shape_Mismatched,467,1,Alter_cue
14,22,right,female,Low-Shape-Matched,420,0,No_cue
14,22,right,female,High-shape_Matched,341,1,Alter_cue
14,22,right,female,High-shape_Mismatched,732,1,No_cue
14,22,right,female,Low-Shape-Matched,601,0,Alter_cue
14,22,right,female,Low-Shape-Mismatched,430,0,No_cue
14,22,right,female,High-shape_Matched,407,1,No_cue
14,22,right,female,Low-Shape-Mismatched,677,1,Alter_cue
14,22,right,female,High-shape_Mismatched,692,1,Alter_cue
14,22,right,female,Low-Shape-Matched,519,1,Alter_cue
14,22,right,female,Low-Shape-Matched,739,1,No_cue
14,22,right,female,High-shape_Matched,726,1,No_cue
14,22,right,female,Low-Shape-Matched,666,1,Alter_cue
14,22,right,female,High-shape_Mismatched,642,1,Alter_cue
14,22,right,female,High-shape_Mismatched,551,1,No_cue
14,22,right,female,Low-Shape-Mismatched,434,0,Alter_cue
14,22,right,female,Low-Shape-Matched,754,1,Alter_cue
14,22,right,female,High-shape_Mismatched,494,1,Alter_cue
14,22,right,female,Low-Shape-Matched,727,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,550,1,Alter_cue
14,22,right,female,Low-Shape-Matched,667,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,658,1,Alter_cue
14,22,right,female,High-shape_Mismatched,563,1,No_cue
14,22,right,female,Low-Shape-Mismatched,601,0,Alter_cue
14,22,right,female,Low-Shape-Mismatched,695,1,No_cue
14,22,right,female,Low-Shape-Mismatched,469,1,No_cue
14,22,right,female,High-shape_Mismatched,548,1,Alter_cue
14,22,right,female,Low-Shape-Matched,590,1,No_cue
14,22,right,female,High-shape_Mismatched,640,1,Alter_cue
14,22,right,female,High-shape_Mismatched,521,1,No_cue
14,22,right,female,High-shape_Mismatched,435,1,No_cue
14,22,right,female,Low-Shape-Mismatched,505,0,No_cue
14,22,right,female,High-shape_Matched,437,1,No_cue
14,22,right,female,Low-Shape-Mismatched,376,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,351,1,Alter_cue
14,22,right,female,Low-Shape-Matched,416,1,No_cue
14,22,right,female,High-shape_Mismatched,686,1,No_cue
14,22,right,female,High-shape_Mismatched,424,1,No_cue
14,22,right,female,High-shape_Mismatched,366,1,Alter_cue
14,22,right,female,High-shape_Mismatched,334,1,No_cue
14,22,right,female,High-shape_Matched,336,1,Alter_cue
14,22,right,female,High-shape_Mismatched,367,1,Alter_cue
14,22,right,female,High-shape_Matched,386,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,375,1,Alter_cue
14,22,right,female,High-shape_Matched,365,1,Alter_cue
14,22,right,female,High-shape_Mismatched,613,1,No_cue
14,22,right,female,High-shape_Mismatched,588,1,Alter_cue
14,22,right,female,Low-Shape-Matched,621,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,475,1,No_cue
14,22,right,female,High-shape_Matched,489,0,No_cue
14,22,right,female,High-shape_Matched,501,1,Alter_cue
14,22,right,female,High-shape_Matched,571,1,No_cue
14,22,right,female,High-shape_Matched,370,1,Alter_cue
14,22,right,female,High-shape_Mismatched,380,1,Alter_cue
14,22,right,female,High-shape_Matched,553,1,No_cue
14,22,right,female,High-shape_Mismatched,329,1,Alter_cue
14,22,right,female,Low-Shape-Matched,444,0,Alter_cue
14,22,right,female,Low-Shape-Matched,463,0,No_cue
14,22,right,female,High-shape_Matched,623,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,369,1,No_cue
14,22,right,female,Low-Shape-Mismatched,493,1,No_cue
14,22,right,female,High-shape_Matched,574,1,No_cue
14,22,right,female,High-shape_Matched,390,1,Alter_cue
14,22,right,female,Low-Shape-Matched,434,0,No_cue
14,22,right,female,Low-Shape-Matched,677,1,Alter_cue
14,22,right,female,Low-Shape-Matched,358,1,Alter_cue
14,22,right,female,Low-Shape-Matched,290,1,Alter_cue
14,22,right,female,High-shape_Matched,504,1,Alter_cue
14,22,right,female,High-shape_Matched,361,1,Alter_cue
14,22,right,female,Low-Shape-Matched,557,1,No_cue
14,22,right,female,High-shape_Mismatched,447,1,No_cue
14,22,right,female,High-shape_Matched,411,1,Alter_cue
14,22,right,female,High-shape_Mismatched,443,1,No_cue
14,22,right,female,High-shape_Matched,343,1,No_cue
14,22,right,female,High-shape_Mismatched,805,1,No_cue
14,22,right,female,Low-Shape-Matched,395,0,Alter_cue
14,22,right,female,High-shape_Mismatched,461,0,No_cue
14,22,right,female,High-shape_Matched,576,1,Alter_cue
14,22,right,female,Low-Shape-Matched,565,1,No_cue
14,22,right,female,High-shape_Matched,514,0,Alter_cue
14,22,right,female,Low-Shape-Mismatched,499,1,No_cue
14,22,right,female,Low-Shape-Mismatched,474,1,Alter_cue
14,22,right,female,High-shape_Matched,325,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,460,1,Alter_cue
14,22,right,female,High-shape_Matched,387,1,No_cue
14,22,right,female,High-shape_Mismatched,337,1,No_cue
14,22,right,female,High-shape_Matched,316,1,No_cue
14,22,right,female,High-shape_Mismatched,409,1,No_cue
14,22,right,female,High-shape_Matched,414,1,Alter_cue
14,22,right,female,High-shape_Mismatched,452,1,No_cue
14,22,right,female,High-shape_Mismatched,462,1,Alter_cue
14,22,right,female,Low-Shape-Matched,498,1,Alter_cue
14,22,right,female,Low-Shape-Matched,286,1,No_cue
14,22,right,female,Low-Shape-Mismatched,532,1,No_cue
14,22,right,female,High-shape_Matched,322,0,No_cue
14,22,right,female,High-shape_Mismatched,428,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,577,1,No_cue
14,22,right,female,High-shape_Matched,368,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,412,1,No_cue
14,22,right,female,Low-Shape-Matched,444,0,No_cue
14,22,right,female,High-shape_Mismatched,411,1,No_cue
14,22,right,female,High-shape_Mismatched,398,0,No_cue
14,22,right,female,Low-Shape-Matched,488,0,Alter_cue
14,22,right,female,Low-Shape-Matched,333,0,No_cue
14,22,right,female,Low-Shape-Matched,458,1,Alter_cue
14,22,right,female,High-shape_Mismatched,444,1,Alter_cue
14,22,right,female,High-shape_Matched,435,1,No_cue
14,22,right,female,High-shape_Matched,346,1,Alter_cue
14,22,right,female,High-shape_Matched,389,1,No_cue
14,22,right,female,High-shape_Mismatched,356,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,665,0,Alter_cue
14,22,right,female,Low-Shape-Mismatched,477,0,No_cue
14,22,right,female,High-shape_Mismatched,419,0,Alter_cue
14,22,right,female,High-shape_Mismatched,372,1,Alter_cue
14,22,right,female,Low-Shape-Matched,817,0,No_cue
14,22,right,female,Low-Shape-Mismatched,562,1,Alter_cue
14,22,right,female,Low-Shape-Matched,349,0,No_cue
14,22,right,female,High-shape_Matched,570,1,No_cue
14,22,right,female,Low-Shape-Mismatched,383,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,469,1,No_cue
14,22,right,female,Low-Shape-Matched,485,1,No_cue
14,22,right,female,High-shape_Matched,398,1,Alter_cue
14,22,right,female,High-shape_Matched,360,1,No_cue
14,22,right,female,High-shape_Matched,318,1,No_cue
14,22,right,female,High-shape_Matched,312,1,No_cue
14,22,right,female,Low-Shape-Mismatched,493,1,No_cue
14,22,right,female,Low-Shape-Matched,423,1,No_cue
14,22,right,female,High-shape_Mismatched,462,1,No_cue
14,22,right,female,Low-Shape-Mismatched,358,0,No_cue
14,22,right,female,Low-Shape-Mismatched,441,1,No_cue
14,22,right,female,Low-Shape-Mismatched,294,1,No_cue
14,22,right,female,High-shape_Matched,370,1,No_cue
14,22,right,female,High-shape_Matched,322,1,No_cue
14,22,right,female,High-shape_Mismatched,388,1,No_cue
14,22,right,female,Low-Shape-Mismatched,324,0,No_cue
14,22,right,female,Low-Shape-Matched,444,0,No_cue
14,22,right,female,Low-Shape-Mismatched,514,1,Alter_cue
14,22,right,female,High-shape_Mismatched,0,0,Alter_cue
14,22,right,female,High-shape_Matched,420,1,Alter_cue
14,22,right,female,High-shape_Matched,270,1,Alter_cue
14,22,right,female,High-shape_Matched,252,1,Alter_cue
14,22,right,female,High-shape_Mismatched,339,1,No_cue
14,22,right,female,Low-Shape-Mismatched,447,1,Alter_cue
14,22,right,female,High-shape_Mismatched,422,0,Alter_cue
14,22,right,female,High-shape_Mismatched,516,1,Alter_cue
14,22,right,female,High-shape_Matched,804,1,No_cue
14,22,right,female,High-shape_Matched,382,1,No_cue
14,22,right,female,Low-Shape-Matched,399,0,No_cue
14,22,right,female,Low-Shape-Matched,592,1,No_cue
14,22,right,female,Low-Shape-Mismatched,491,1,No_cue
14,22,right,female,Low-Shape-Mismatched,605,1,Alter_cue
14,22,right,female,High-shape_Mismatched,385,0,No_cue
14,22,right,female,Low-Shape-Mismatched,592,1,Alter_cue
14,22,right,female,High-shape_Mismatched,626,1,Alter_cue
14,22,right,female,High-shape_Mismatched,383,1,Alter_cue
14,22,right,female,Low-Shape-Matched,678,1,Alter_cue
14,22,right,female,High-shape_Matched,506,1,Alter_cue
14,22,right,female,High-shape_Matched,379,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,310,1,Alter_cue
14,22,right,female,Low-Shape-Matched,751,1,Alter_cue
14,22,right,female,High-shape_Matched,374,0,No_cue
14,22,right,female,Low-Shape-Matched,341,0,No_cue
14,22,right,female,Low-Shape-Mismatched,633,1,Alter_cue
14,22,right,female,Low-Shape-Matched,360,0,No_cue
14,22,right,female,Low-Shape-Mismatched,459,1,Alter_cue
14,22,right,female,Low-Shape-Matched,544,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,412,1,No_cue
14,22,right,female,Low-Shape-Matched,518,1,No_cue
14,22,right,female,Low-Shape-Matched,408,0,Alter_cue
14,22,right,female,Low-Shape-Matched,343,1,No_cue
14,22,right,female,Low-Shape-Matched,312,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,386,1,No_cue
14,22,right,female,Low-Shape-Matched,422,1,No_cue
14,22,right,female,Low-Shape-Matched,279,1,Alter_cue
14,22,right,female,Low-Shape-Matched,266,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,448,1,No_cue
14,22,right,female,High-shape_Mismatched,466,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,634,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,343,1,No_cue
14,22,right,female,High-shape_Mismatched,480,0,No_cue
14,22,right,female,High-shape_Mismatched,521,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,498,1,Alter_cue
14,22,right,female,Low-Shape-Mismatched,343,1,Alter_cue
14,22,right,female,High-shape_Matched,506,1,No_cue
14,22,right,female,Low-Shape-Matched,321,0,Alter_cue
14,22,right,female,Low-Shape-Mismatched,474,1,No_cue
14,22,right,female,High-shape_Matched,493,1,No_cue
14,22,right,female,High-shape_Matched,976,1,Alter_cue
14,22,right,female,High-shape_Mismatched,457,1,No_cue
14,22,right,female,Low-Shape-Mismatched,443,1,Alter_cue
14,22,right,female,Low-Shape-Matched,557,0,No_cue
14,22,right,female,Low-Shape-Matched,436,1,Alter_cue
20,23,right,male,Low-Shape-Matched,657,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,521,1,Alter_cue
20,23,right,male,High-shape_Mismatched,730,0,No_cue
20,23,right,male,High-shape_Matched,480,1,Alter_cue
20,23,right,male,High-shape_Mismatched,497,1,Alter_cue
20,23,right,male,High-shape_Mismatched,502,1,Alter_cue
20,23,right,male,Low-Shape-Matched,395,1,Alter_cue
20,23,right,male,High-shape_Matched,490,1,Alter_cue
20,23,right,male,Low-Shape-Matched,603,1,No_cue
20,23,right,male,High-shape_Matched,716,1,No_cue
20,23,right,male,Low-Shape-Matched,584,1,No_cue
20,23,right,male,High-shape_Matched,460,1,No_cue
20,23,right,male,Low-Shape-Mismatched,478,0,Alter_cue
20,23,right,male,High-shape_Mismatched,881,1,No_cue
20,23,right,male,High-shape_Mismatched,870,1,No_cue
20,23,right,male,High-shape_Mismatched,437,1,No_cue
20,23,right,male,High-shape_Mismatched,471,1,Alter_cue
20,23,right,male,Low-Shape-Matched,513,1,No_cue
20,23,right,male,Low-Shape-Mismatched,644,1,No_cue
20,23,right,male,High-shape_Matched,381,1,No_cue
20,23,right,male,Low-Shape-Mismatched,715,1,No_cue
20,23,right,male,High-shape_Matched,440,1,No_cue
20,23,right,male,Low-Shape-Mismatched,599,1,Alter_cue
20,23,right,male,High-shape_Mismatched,640,1,Alter_cue
20,23,right,male,High-shape_Matched,481,1,Alter_cue
20,23,right,male,High-shape_Mismatched,718,1,No_cue
20,23,right,male,Low-Shape-Matched,500,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,648,1,No_cue
20,23,right,male,Low-Shape-Matched,441,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,521,1,No_cue
20,23,right,male,High-shape_Mismatched,382,0,No_cue
20,23,right,male,Low-Shape-Mismatched,608,1,Alter_cue
20,23,right,male,High-shape_Mismatched,485,1,Alter_cue
20,23,right,male,High-shape_Mismatched,660,1,No_cue
20,23,right,male,High-shape_Mismatched,503,1,No_cue
20,23,right,male,Low-Shape-Mismatched,586,1,No_cue
20,23,right,male,High-shape_Matched,367,1,Alter_cue
20,23,right,male,Low-Shape-Matched,435,1,Alter_cue
20,23,right,male,Low-Shape-Matched,469,1,No_cue
20,23,right,male,Low-Shape-Mismatched,524,1,Alter_cue
20,23,right,male,High-shape_Matched,524,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,563,1,No_cue
20,23,right,male,High-shape_Mismatched,711,1,No_cue
20,23,right,male,High-shape_Mismatched,649,1,No_cue
20,23,right,male,Low-Shape-Matched,455,0,No_cue
20,23,right,male,Low-Shape-Mismatched,606,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,683,1,No_cue
20,23,right,male,Low-Shape-Mismatched,353,1,Alter_cue
20,23,right,male,High-shape_Mismatched,642,1,No_cue
20,23,right,male,High-shape_Mismatched,509,1,No_cue
20,23,right,male,High-shape_Matched,608,1,Alter_cue
20,23,right,male,Low-Shape-Matched,514,1,Alter_cue
20,23,right,male,Low-Shape-Matched,788,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,582,1,Alter_cue
20,23,right,male,Low-Shape-Matched,696,1,No_cue
20,23,right,male,Low-Shape-Matched,526,1,Alter_cue
20,23,right,male,Low-Shape-Matched,506,1,No_cue
20,23,right,male,High-shape_Mismatched,627,1,No_cue
20,23,right,male,High-shape_Matched,496,1,No_cue
20,23,right,male,Low-Shape-Mismatched,779,1,Alter_cue
20,23,right,male,Low-Shape-Matched,664,1,No_cue
20,23,right,male,Low-Shape-Mismatched,629,1,No_cue
20,23,right,male,High-shape_Matched,551,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,613,1,Alter_cue
20,23,right,male,High-shape_Mismatched,389,0,Alter_cue
20,23,right,male,High-shape_Mismatched,594,1,Alter_cue
20,23,right,male,High-shape_Matched,630,1,No_cue
20,23,right,male,Low-Shape-Matched,404,1,Alter_cue
20,23,right,male,Low-Shape-Matched,567,1,Alter_cue
20,23,right,male,Low-Shape-Matched,505,1,No_cue
20,23,right,male,High-shape_Matched,615,1,No_cue
20,23,right,male,Low-Shape-Matched,556,1,No_cue
20,23,right,male,Low-Shape-Matched,452,1,No_cue
20,23,right,male,High-shape_Mismatched,811,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,428,0,Alter_cue
20,23,right,male,High-shape_Mismatched,587,1,No_cue
20,23,right,male,Low-Shape-Mismatched,716,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,470,0,Alter_cue
20,23,right,male,High-shape_Matched,514,1,Alter_cue
20,23,right,male,High-shape_Matched,485,0,Alter_cue
20,23,right,male,Low-Shape-Mismatched,598,1,No_cue
20,23,right,male,High-shape_Mismatched,591,1,No_cue
20,23,right,male,High-shape_Matched,450,1,No_cue
20,23,right,male,High-shape_Matched,684,1,No_cue
20,23,right,male,Low-Shape-Matched,445,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,442,0,No_cue
20,23,right,male,High-shape_Mismatched,784,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,605,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,582,1,No_cue
20,23,right,male,High-shape_Matched,660,1,Alter_cue
20,23,right,male,Low-Shape-Matched,345,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,580,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,716,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,477,1,No_cue
20,23,right,male,Low-Shape-Mismatched,439,1,No_cue
20,23,right,male,High-shape_Mismatched,412,0,Alter_cue
20,23,right,male,Low-Shape-Mismatched,972,1,Alter_cue
20,23,right,male,High-shape_Matched,612,1,Alter_cue
20,23,right,male,High-shape_Matched,451,1,Alter_cue
20,23,right,male,Low-Shape-Matched,515,1,Alter_cue
20,23,right,male,High-shape_Matched,661,1,Alter_cue
20,23,right,male,Low-Shape-Matched,402,1,No_cue
20,23,right,male,Low-Shape-Matched,471,1,No_cue
20,23,right,male,High-shape_Mismatched,471,1,Alter_cue
20,23,right,male,High-shape_Matched,436,1,Alter_cue
20,23,right,male,Low-Shape-Matched,543,1,No_cue
20,23,right,male,High-shape_Mismatched,556,1,Alter_cue
20,23,right,male,High-shape_Mismatched,679,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,565,1,No_cue
20,23,right,male,Low-Shape-Mismatched,535,1,No_cue
20,23,right,male,High-shape_Matched,605,1,Alter_cue
20,23,right,male,High-shape_Matched,533,1,No_cue
20,23,right,male,Low-Shape-Mismatched,726,1,No_cue
20,23,right,male,Low-Shape-Mismatched,864,1,No_cue
20,23,right,male,High-shape_Mismatched,588,1,Alter_cue
20,23,right,male,High-shape_Mismatched,607,0,No_cue
20,23,right,male,High-shape_Mismatched,512,1,Alter_cue
20,23,right,male,High-shape_Mismatched,623,1,No_cue
20,23,right,male,High-shape_Mismatched,566,1,No_cue
20,23,right,male,High-shape_Matched,514,1,Alter_cue
20,23,right,male,High-shape_Matched,650,1,Alter_cue
20,23,right,male,High-shape_Mismatched,516,1,Alter_cue
20,23,right,male,High-shape_Mismatched,594,1,Alter_cue
20,23,right,male,High-shape_Mismatched,515,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,507,0,Alter_cue
20,23,right,male,High-shape_Mismatched,567,1,No_cue
20,23,right,male,High-shape_Matched,440,1,No_cue
20,23,right,male,High-shape_Matched,592,1,Alter_cue
20,23,right,male,High-shape_Mismatched,709,1,Alter_cue
20,23,right,male,High-shape_Matched,451,1,No_cue
20,23,right,male,Low-Shape-Matched,469,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,535,1,No_cue
20,23,right,male,High-shape_Mismatched,567,1,Alter_cue
20,23,right,male,Low-Shape-Matched,630,1,No_cue
20,23,right,male,High-shape_Matched,503,0,No_cue
20,23,right,male,Low-Shape-Matched,675,1,Alter_cue
20,23,right,male,Low-Shape-Matched,397,1,No_cue
20,23,right,male,Low-Shape-Matched,353,1,Alter_cue
20,23,right,male,High-shape_Matched,619,1,No_cue
20,23,right,male,Low-Shape-Matched,634,1,No_cue
20,23,right,male,High-shape_Matched,616,1,No_cue
20,23,right,male,High-shape_Mismatched,355,0,Alter_cue
20,23,right,male,Low-Shape-Matched,584,1,No_cue
20,23,right,male,Low-Shape-Mismatched,674,1,Alter_cue
20,23,right,male,Low-Shape-Matched,569,1,Alter_cue
20,23,right,male,High-shape_Matched,435,1,Alter_cue
20,23,right,male,High-shape_Mismatched,742,1,No_cue
20,23,right,male,High-shape_Matched,549,1,No_cue
20,23,right,male,Low-Shape-Matched,533,1,Alter_cue
20,23,right,male,High-shape_Matched,634,1,No_cue
20,23,right,male,Low-Shape-Mismatched,727,1,No_cue
20,23,right,male,Low-Shape-Mismatched,749,1,Alter_cue
20,23,right,male,High-shape_Matched,569,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,583,1,Alter_cue
20,23,right,male,High-shape_Matched,608,1,No_cue
20,23,right,male,Low-Shape-Mismatched,625,1,Alter_cue
20,23,right,male,High-shape_Matched,587,1,No_cue
20,23,right,male,Low-Shape-Matched,537,1,No_cue
20,23,right,male,Low-Shape-Matched,526,1,Alter_cue
20,23,right,male,High-shape_Matched,718,0,Alter_cue
20,23,right,male,Low-Shape-Matched,507,1,Alter_cue
20,23,right,male,High-shape_Matched,388,1,No_cue
20,23,right,male,High-shape_Matched,480,1,Alter_cue
20,23,right,male,High-shape_Mismatched,555,1,Alter_cue
20,23,right,male,High-shape_Mismatched,717,1,No_cue
20,23,right,male,Low-Shape-Mismatched,444,0,No_cue
20,23,right,male,High-shape_Matched,957,1,No_cue
20,23,right,male,Low-Shape-Matched,518,1,Alter_cue
20,23,right,male,High-shape_Mismatched,614,1,No_cue
20,23,right,male,High-shape_Matched,616,1,No_cue
20,23,right,male,Low-Shape-Mismatched,632,1,No_cue
20,23,right,male,Low-Shape-Matched,742,1,No_cue
20,23,right,male,Low-Shape-Matched,556,1,No_cue
20,23,right,male,Low-Shape-Mismatched,667,1,Alter_cue
20,23,right,male,High-shape_Mismatched,733,0,Alter_cue
20,23,right,male,High-shape_Mismatched,709,1,No_cue
20,23,right,male,High-shape_Mismatched,765,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,767,1,No_cue
20,23,right,male,High-shape_Mismatched,821,1,No_cue
20,23,right,male,High-shape_Matched,590,1,Alter_cue
20,23,right,male,Low-Shape-Matched,607,1,No_cue
20,23,right,male,Low-Shape-Matched,512,1,Alter_cue
20,23,right,male,Low-Shape-Matched,569,1,No_cue
20,23,right,male,Low-Shape-Matched,479,1,No_cue
20,23,right,male,High-shape_Matched,558,1,No_cue
20,23,right,male,Low-Shape-Matched,594,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,534,1,No_cue
20,23,right,male,Low-Shape-Mismatched,914,1,Alter_cue
20,23,right,male,High-shape_Matched,529,1,Alter_cue
20,23,right,male,Low-Shape-Mismatched,571,1,No_cue
20,23,right,male,Low-Shape-Matched,591,1,Alter_cue
20,23,right,male,High-shape_Matched,516,1,No_cue
24,22,right,male,Low-Shape-Matched,695,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,385,1,Alter_cue
24,22,right,male,High-shape_Matched,372,1,Alter_cue
