Subject,Session,Matchness,Identity,Trialtype,RT,ACC
5,5,Nonmatch,Friend,exp,0.6347,1
5,5,Nonmatch,Friend,exp,0.7289,1
5,5,Nonmatch,Friend,exp,0.6622,1
5,5,Nonmatch,Friend,exp,0.7295,1
5,5,Nonmatch,Friend,exp,0.6915,0
5,5,Nonmatch,Friend,exp,0.5446,1
5,5,Nonmatch,Friend,exp,0.6957,1
5,5,Nonmatch,Friend,exp,0.6632,1
5,5,Nonmatch,Friend,exp,0.4336,1
5,5,Nonmatch,Friend,exp,0.8249,1
5,5,Nonmatch,Friend,exp,0.6922,-1
5,5,Nonmatch,Friend,exp,0.7225,1
5,5,Nonmatch,Friend,exp,0.3075,1
5,5,Nonmatch,Friend,exp,0.6764,1
5,5,Nonmatch,Friend,exp,0.6304,1
5,5,Nonmatch,Friend,exp,0.6129,1
5,5,Nonmatch,Friend,exp,0.8899,1
5,5,Nonmatch,Friend,exp,0.7548,1
5,5,Nonmatch,Friend,exp,0.6884,1
5,5,Nonmatch,Friend,exp,0.6019,-1
5,5,Nonmatch,Friend,exp,0.629,1
5,5,Nonmatch,Friend,exp,0.4609,1
5,5,Nonmatch,Friend,exp,0.5377,1
5,5,Nonmatch,Friend,exp,0.62,1
5,5,Nonmatch,Friend,exp,0.5455,1
5,5,Nonmatch,Friend,exp,0.711,1
5,5,Nonmatch,Friend,exp,0.6539,1
5,5,Nonmatch,Friend,exp,0.6123,1
5,5,Nonmatch,Friend,exp,0.8084,1
5,5,Nonmatch,Friend,exp,0.7865,1
5,5,Nonmatch,Friend,exp,1.085,1
5,5,Nonmatch,Friend,exp,0.8156,1
5,5,Nonmatch,Friend,exp,0.5125,1
5,5,Nonmatch,Friend,exp,0.5369,1
5,5,Nonmatch,Friend,exp,0.5829,1
5,5,Nonmatch,Friend,exp,0.8204,0
5,5,Nonmatch,Friend,exp,0.8848,1
5,5,Nonmatch,Friend,exp,0.9807,1
5,5,Nonmatch,Friend,exp,1.0731,1
5,5,Nonmatch,Friend,exp,0.8676,1
5,5,Nonmatch,Friend,exp,0.3674,1
5,5,Nonmatch,Friend,exp,0.5246,1
5,5,Nonmatch,Friend,exp,0.8061,1
5,5,Nonmatch,Friend,exp,0.6287,1
5,5,Nonmatch,Friend,exp,0.6286,1
5,5,Nonmatch,Friend,exp,0.6994,1
5,5,Nonmatch,Friend,exp,0.4969,1
5,5,Nonmatch,Friend,exp,0.7382,1
5,5,Nonmatch,Friend,exp,1.0129,1
5,5,Nonmatch,Friend,exp,0.5865,0
5,5,Nonmatch,Friend,exp,0.5794,1
5,5,Nonmatch,Friend,exp,0.6777,1
5,5,Nonmatch,Stranger,prac,0.4439,1
5,5,Nonmatch,Stranger,prac,0.8684,1
5,5,Nonmatch,Stranger,prac,0.882,1
5,5,Nonmatch,Stranger,prac,0.7895,1
5,5,Nonmatch,Stranger,exp,0.6067,1
5,5,Nonmatch,Stranger,exp,1.0841,0
5,5,Nonmatch,Stranger,exp,0.7127,1
5,5,Nonmatch,Stranger,exp,0.512,1
5,5,Nonmatch,Stranger,exp,0.7649,1
5,5,Nonmatch,Stranger,exp,0.7829,1
5,5,Nonmatch,Stranger,exp,0.8881,1
5,5,Nonmatch,Stranger,exp,0.6232,1
5,5,Nonmatch,Stranger,exp,0.7954,1
5,5,Nonmatch,Stranger,exp,0.7316,1
5,5,Nonmatch,Stranger,exp,0.9701,1
5,5,Nonmatch,Stranger,exp,0.7054,1
5,5,Nonmatch,Stranger,exp,0.8019,0
5,5,Nonmatch,Stranger,exp,0.5601,0
5,5,Nonmatch,Stranger,exp,0.9304,1
5,5,Nonmatch,Stranger,exp,0.7715,1
5,5,Nonmatch,Stranger,exp,0.9154,1
5,5,Nonmatch,Stranger,exp,0.4126,1
5,5,Nonmatch,Stranger,exp,0.5561,1
5,5,Nonmatch,Stranger,exp,0.5734,1
5,5,Nonmatch,Stranger,exp,0.5821,1
5,5,Nonmatch,Stranger,exp,0.55,1
5,5,Nonmatch,Stranger,exp,0.5453,1
5,5,Nonmatch,Stranger,exp,0.8899,1
5,5,Nonmatch,Stranger,exp,0.6482,1
5,5,Nonmatch,Stranger,exp,0.5252,1
5,5,Nonmatch,Stranger,exp,1.085,1
5,5,Nonmatch,Stranger,exp,0.6046,1
5,5,Nonmatch,Stranger,exp,0.7169,1
5,5,Nonmatch,Stranger,exp,0.6608,1
5,5,Nonmatch,Stranger,exp,0.849,1
5,5,Nonmatch,Stranger,exp,0.4504,0
5,5,Nonmatch,Stranger,exp,1.1568,1
5,5,Nonmatch,Stranger,exp,0.8222,1
5,5,Nonmatch,Stranger,exp,0.5071,1
5,5,Nonmatch,Stranger,exp,0.5705,1
5,5,Nonmatch,Stranger,exp,0.7012,1
5,5,Nonmatch,Stranger,exp,0.6831,1
5,5,Nonmatch,Stranger,exp,1.1561,0
5,5,Nonmatch,Stranger,exp,0.8459,1
5,5,Nonmatch,Stranger,exp,0.6793,1
5,5,Nonmatch,Stranger,exp,0.994,1
5,5,Nonmatch,Stranger,exp,0.7427,1
5,5,Nonmatch,Stranger,exp,0.997,1
5,5,Nonmatch,Stranger,exp,0.8049,0
5,5,Nonmatch,Stranger,exp,0.7295,0
5,5,Nonmatch,Stranger,exp,0.6504,1
5,5,Nonmatch,Stranger,exp,0.7954,1
5,5,Nonmatch,Stranger,exp,0.5551,1
5,5,Nonmatch,Stranger,exp,0.5599,1
5,5,Nonmatch,Stranger,exp,0.7485,1
5,5,Nonmatch,Stranger,exp,0.6945,1
5,5,Nonmatch,Stranger,exp,0.764,1
5,5,Nonmatch,Stranger,exp,1.0841,1
5,5,Nonmatch,Stranger,exp,1.0231,1
5,5,Nonmatch,Stranger,exp,0.5237,1
5,5,Nonmatch,Stranger,exp,0.6512,1
5,5,Nonmatch,Stranger,exp,0.5683,1
5,5,Nonmatch,Stranger,exp,1.0146,1
5,5,Nonmatch,Stranger,exp,0.9272,1
5,6,Match,Self,prac,0.6363,1
5,6,Match,Self,prac,0.8343,0
5,6,Match,Self,prac,0.6295,1
5,6,Match,Self,prac,1.0393,1
5,6,Match,Self,exp,0.9563,1
5,6,Match,Self,exp,0.9027,1
5,6,Match,Self,exp,0.8471,0
5,6,Match,Self,exp,0.7612,0
5,6,Match,Self,exp,0.7928,1
5,6,Match,Self,exp,0.4576,1
5,6,Match,Self,exp,0.7189,1
5,6,Match,Self,exp,0.5745,0
5,6,Match,Self,exp,0.6666,1
5,6,Match,Self,exp,0.7052,1
5,6,Match,Self,exp,0.9538,1
5,6,Match,Self,exp,0.6399,0
5,6,Match,Self,exp,0.5576,1
5,6,Match,Self,exp,0.5298,1
5,6,Match,Self,exp,0.8809,0
5,6,Match,Self,exp,0.6638,0
5,6,Match,Self,exp,0.5429,0
5,6,Match,Self,exp,0.4846,1
5,6,Match,Self,exp,0.8403,0
5,6,Match,Self,exp,0.7758,1
5,6,Match,Self,exp,0.5907,1
5,6,Match,Self,exp,0.742,1
5,6,Match,Self,exp,0.6294,1
5,6,Match,Self,exp,0.6671,1
5,6,Match,Self,exp,0.6304,-1
5,6,Match,Self,exp,0.6557,0
5,6,Match,Self,exp,0.8858,1
5,6,Match,Self,exp,0.486,0
5,6,Match,Self,exp,0.44,0
5,6,Match,Self,exp,0.8014,1
5,6,Match,Self,exp,0.9165,1
5,6,Match,Self,exp,0.7899,1
5,6,Match,Self,exp,0.7529,1
5,6,Match,Self,exp,0.6606,1
5,6,Match,Self,exp,0.7005,1
5,6,Match,Self,exp,0.7304,0
5,6,Match,Self,exp,0.5282,0
5,6,Match,Self,exp,1.0587,1
5,6,Match,Self,exp,0.4951,0
5,6,Match,Self,exp,0.9167,1
5,6,Match,Self,exp,0.6094,1
5,6,Match,Self,exp,0.8449,1
5,6,Match,Self,exp,0.7427,1
5,6,Match,Self,exp,0.9589,1
5,6,Match,Self,exp,0.7851,1
5,6,Match,Self,exp,0.6799,1
5,6,Match,Self,exp,0.6955,1
5,6,Match,Self,exp,0.6794,1
5,6,Match,Self,exp,0.335,1
5,6,Match,Self,exp,0.5534,1
5,6,Match,Self,exp,0.6328,1
5,6,Match,Self,exp,0.6964,1
5,6,Match,Self,exp,0.604,0
5,6,Match,Self,exp,0.5771,1
5,6,Match,Self,exp,0.5897,1
5,6,Match,Self,exp,0.6872,0
5,6,Match,Self,exp,0.9826,1
5,6,Match,Self,exp,0.8111,0
5,6,Match,Self,exp,0.581,1
5,6,Match,Self,exp,0.6133,1
5,6,Match,Friend,prac,0.5255,1
5,6,Match,Friend,prac,0.9653,1
5,6,Match,Friend,prac,0.6891,1
5,6,Match,Friend,prac,0.7408,1
5,6,Match,Friend,exp,0.787,0
5,6,Match,Friend,exp,0.7301,1
5,6,Match,Friend,exp,0.6398,1
5,6,Match,Friend,exp,0.5316,1
5,6,Match,Friend,exp,0.6354,1
5,6,Match,Friend,exp,0.7612,0
5,6,Match,Friend,exp,0.8657,-1
5,6,Match,Friend,exp,0.8597,1
5,6,Match,Friend,exp,0.6371,1
5,6,Match,Friend,exp,0.6572,0
5,6,Match,Friend,exp,0.8566,1
5,6,Match,Friend,exp,1.1081,1
5,6,Match,Friend,exp,0.4843,0
5,6,Match,Friend,exp,0.7114,1
5,6,Match,Friend,exp,0.5429,1
5,6,Match,Friend,exp,0.6447,1
5,6,Match,Friend,exp,0.6021,1
5,6,Match,Friend,exp,0.5653,0
5,6,Match,Friend,exp,0.8006,1
5,6,Match,Friend,exp,0.5565,1
5,6,Match,Friend,exp,0.758,1
5,6,Match,Friend,exp,0.4709,1
5,6,Match,Friend,exp,0.5948,1
5,6,Match,Friend,exp,0.7146,1
5,6,Match,Friend,exp,0.7679,0
5,6,Match,Friend,exp,0.6606,1
5,6,Match,Friend,exp,1.1561,1
5,6,Match,Friend,exp,0.6719,0
5,6,Match,Friend,exp,0.79,1
5,6,Match,Friend,exp,1.0841,1
5,6,Match,Friend,exp,0.7587,1
5,6,Match,Friend,exp,0.4722,1
5,6,Match,Friend,exp,0.7236,0
5,6,Match,Friend,exp,0.5487,1
5,6,Match,Friend,exp,0.6295,1
5,6,Match,Friend,exp,0.8883,1
5,6,Match,Friend,exp,0.5546,1
5,6,Match,Friend,exp,0.6394,1
5,6,Match,Friend,exp,0.792,1
5,6,Match,Friend,exp,0.6357,1
5,6,Match,Friend,exp,1.085,0
5,6,Match,Friend,exp,0.8112,1
5,6,Match,Friend,exp,0.6442,-1
5,6,Match,Friend,exp,0.466,1
5,6,Match,Friend,exp,0.6997,1
5,6,Match,Friend,exp,0.6164,1
5,6,Match,Friend,exp,0.5865,1
5,6,Match,Friend,exp,0.7076,1
5,6,Match,Friend,exp,0.507,1
5,6,Match,Friend,exp,0.8531,1
5,6,Match,Friend,exp,0.6298,1
5,6,Match,Friend,exp,0.7282,0
5,6,Match,Friend,exp,0.6517,1
5,6,Match,Friend,exp,0.9713,1
5,6,Match,Friend,exp,0.5669,1
5,6,Match,Friend,exp,0.8054,1
5,6,Match,Friend,exp,0.8974,1
5,6,Match,Friend,exp,0.4882,0
5,6,Match,Friend,exp,0.8462,1
5,6,Match,Friend,exp,0.9544,1
5,6,Match,Stranger,prac,0.6517,1
5,6,Match,Stranger,prac,0.6601,1
5,6,Match,Stranger,prac,0.6903,0
5,6,Match,Stranger,prac,0.6101,1
5,6,Match,Stranger,exp,1.0385,1
5,6,Match,Stranger,exp,0.5836,1
5,6,Match,Stranger,exp,0.6456,1
5,6,Match,Stranger,exp,0.5465,1
5,6,Match,Stranger,exp,1.0841,0
5,6,Match,Stranger,exp,0.6825,1
5,6,Match,Stranger,exp,0.613,1
5,6,Match,Stranger,exp,0.5362,1
5,6,Match,Stranger,exp,0.6649,1
5,6,Match,Stranger,exp,0.848,1
5,6,Match,Stranger,exp,0.79990000000000006,0
5,6,Match,Stranger,exp,1.0586,1
5,6,Match,Stranger,exp,0.6111,1
5,6,Match,Stranger,exp,1.0841,1
5,6,Match,Stranger,exp,0.6231,1
5,6,Match,Stranger,exp,1.0841,1
5,6,Match,Stranger,exp,0.6385,0
5,6,Match,Stranger,exp,0.6776,0
5,6,Match,Stranger,exp,0.6388,1
5,6,Match,Stranger,exp,0.7553,1
5,6,Match,Stranger,exp,0.8392,1
5,6,Match,Stranger,exp,0.592,1
5,6,Match,Stranger,exp,0.9996,1
5,6,Match,Stranger,exp,1.157,1
5,6,Match,Stranger,exp,0.5631,1
5,6,Match,Stranger,exp,0.7586,1
5,6,Match,Stranger,exp,0.6416,1
5,6,Match,Stranger,exp,0.6223,1
5,6,Match,Stranger,exp,0.517,0
5,6,Match,Stranger,exp,0.6602,1
5,6,Match,Stranger,exp,0.7259,1
5,6,Match,Stranger,exp,1.0732,1
5,6,Match,Stranger,exp,0.4936,1
5,6,Match,Stranger,exp,1.0446,1
5,6,Match,Stranger,exp,0.7425,0
5,6,Match,Stranger,exp,0.6061,1
5,6,Match,Stranger,exp,0.953,1
5,6,Match,Stranger,exp,0.7933,1
5,6,Match,Stranger,exp,0.7942,0
5,6,Match,Stranger,exp,0.9086,1
5,6,Match,Stranger,exp,0.6731,1
5,6,Match,Stranger,exp,0.7293,1
5,6,Match,Stranger,exp,0.8999,1
5,6,Match,Stranger,exp,0.7899,1
5,6,Match,Stranger,exp,0.6043,0
5,6,Match,Stranger,exp,0.6549,1
5,6,Match,Stranger,exp,0.6566,1
5,6,Match,Stranger,exp,0.4517,1
5,6,Match,Stranger,exp,0.533,-1
5,6,Match,Stranger,exp,0.7574,0
5,6,Match,Stranger,exp,0.536,1
5,6,Match,Stranger,exp,0.6416,0
5,6,Match,Stranger,exp,0.9269,0
5,6,Match,Stranger,exp,0.7139,1
5,6,Match,Stranger,exp,0.6454,1
5,6,Match,Stranger,exp,0.4845,1
5,6,Match,Stranger,exp,0.4889,1
5,6,Match,Stranger,exp,0.6856,1
5,6,Match,Stranger,exp,0.8959,1
5,6,Match,Stranger,exp,0.6707,0
5,6,Nonmatch,Self,prac,0.5716,1
5,6,Nonmatch,Self,prac,0.7707,1
5,6,Nonmatch,Self,prac,0.4693,1
5,6,Nonmatch,Self,prac,0.6851,1
5,6,Nonmatch,Self,exp,1.157,1
5,6,Nonmatch,Self,exp,0.8617,1
5,6,Nonmatch,Self,exp,0.8191,1
5,6,Nonmatch,Self,exp,0.5961,1
5,6,Nonmatch,Self,exp,0.6302,0
5,6,Nonmatch,Self,exp,0.7147,1
5,6,Nonmatch,Self,exp,0.6985,1
5,6,Nonmatch,Self,exp,0.573,1
5,6,Nonmatch,Self,exp,0.7313,1
5,6,Nonmatch,Self,exp,0.4846,1
5,6,Nonmatch,Self,exp,0.5301,1
5,6,Nonmatch,Self,exp,0.8457,1
5,6,Nonmatch,Self,exp,0.7241,1
5,6,Nonmatch,Self,exp,0.616,1
5,6,Nonmatch,Self,exp,0.9053,1
5,6,Nonmatch,Self,exp,0.7902,1
5,6,Nonmatch,Self,exp,0.6616,1
5,6,Nonmatch,Self,exp,0.733,1
5,6,Nonmatch,Self,exp,0.7298,1
5,6,Nonmatch,Self,exp,0.5009,1
5,6,Nonmatch,Self,exp,0.9396,1
5,6,Nonmatch,Self,exp,0.5473,1
5,6,Nonmatch,Self,exp,0.5949,1
5,6,Nonmatch,Self,exp,0.7196,1
5,6,Nonmatch,Self,exp,0.6785,1
5,6,Nonmatch,Self,exp,0.8602,0
5,6,Nonmatch,Self,exp,0.6758,0
5,6,Nonmatch,Self,exp,0.5874,1
5,6,Nonmatch,Self,exp,0.7469,1
5,6,Nonmatch,Self,exp,0.694,1
5,6,Nonmatch,Self,exp,0.6849,1
5,6,Nonmatch,Self,exp,0.9243,1
5,6,Nonmatch,Self,exp,0.7082,1
5,6,Nonmatch,Self,exp,0.7572,1
5,6,Nonmatch,Self,exp,0.64,0
5,6,Nonmatch,Self,exp,0.6957,1
5,6,Nonmatch,Self,exp,0.5997,1
5,6,Nonmatch,Self,exp,0.6081,1
5,6,Nonmatch,Self,exp,0.8997,1
5,6,Nonmatch,Self,exp,0.5579,1
5,6,Nonmatch,Self,exp,1.0581,1
5,6,Nonmatch,Self,exp,0.6995,1
5,6,Nonmatch,Self,exp,0.7424,1
5,6,Nonmatch,Self,exp,0.7391,1
5,6,Nonmatch,Self,exp,0.5512,1
5,6,Nonmatch,Self,exp,0.6551,1
5,6,Nonmatch,Self,exp,0.7472,1
5,6,Nonmatch,Self,exp,0.5833,1
5,6,Nonmatch,Self,exp,0.7709,1
5,6,Nonmatch,Self,exp,0.8134,1
5,6,Nonmatch,Self,exp,0.6412,0
5,6,Nonmatch,Self,exp,0.7201,1
5,6,Nonmatch,Self,exp,0.8119,0
5,6,Nonmatch,Self,exp,1.0841,1
5,6,Nonmatch,Self,exp,0.644,1
5,6,Nonmatch,Self,exp,0.5824,1
5,6,Nonmatch,Self,exp,0.7604,1
5,6,Nonmatch,Self,exp,0.5913,1
5,6,Nonmatch,Self,exp,0.6765,1
5,6,Nonmatch,Self,exp,0.8421,0
5,6,Nonmatch,Friend,prac,0.9929,1
5,6,Nonmatch,Friend,prac,0.7009,1
5,6,Nonmatch,Friend,prac,0.7508,1
5,6,Nonmatch,Friend,prac,0.5673,1
5,6,Nonmatch,Friend,exp,0.5226,1
5,6,Nonmatch,Friend,exp,0.813,1
5,6,Nonmatch,Friend,exp,0.599,1
5,6,Nonmatch,Friend,exp,1.0841,1
5,6,Nonmatch,Friend,exp,0.5687,1
5,6,Nonmatch,Friend,exp,1.0231,0
5,6,Nonmatch,Friend,exp,0.9203,1
5,6,Nonmatch,Friend,exp,0.619,1
5,6,Nonmatch,Friend,exp,0.4784,0
5,6,Nonmatch,Friend,exp,0.8408,1
5,6,Nonmatch,Friend,exp,0.6823,1
5,6,Nonmatch,Friend,exp,0.4672,0
5,6,Nonmatch,Friend,exp,0.7205,1
5,6,Nonmatch,Friend,exp,0.5948,1
5,6,Nonmatch,Friend,exp,0.6894,1
5,6,Nonmatch,Friend,exp,0.7655,1
5,6,Nonmatch,Friend,exp,0.7528,0
5,6,Nonmatch,Friend,exp,0.8651,0
5,6,Nonmatch,Friend,exp,1.085,1
5,6,Nonmatch,Friend,exp,0.7276,0
5,6,Nonmatch,Friend,exp,0.6181,1
5,6,Nonmatch,Friend,exp,0.8466,1
5,6,Nonmatch,Friend,exp,0.5394,1
5,6,Nonmatch,Friend,exp,0.6953,1
5,6,Nonmatch,Friend,exp,0.8763,0
5,6,Nonmatch,Friend,exp,0.7105,1
5,6,Nonmatch,Friend,exp,0.891,1
5,6,Nonmatch,Friend,exp,0.9208,1
5,6,Nonmatch,Friend,exp,0.5881,1
5,6,Nonmatch,Friend,exp,0.5828,1
5,6,Nonmatch,Friend,exp,0.5377,1
5,6,Nonmatch,Friend,exp,0.7642,1
5,6,Nonmatch,Friend,exp,0.6524,0
5,6,Nonmatch,Friend,exp,0.5227,1
5,6,Nonmatch,Friend,exp,0.907,1
5,6,Nonmatch,Friend,exp,0.7353,1
5,6,Nonmatch,Friend,exp,0.5407,1
5,6,Nonmatch,Friend,exp,0.7512,1
5,6,Nonmatch,Friend,exp,1.085,1
5,6,Nonmatch,Friend,exp,0.8928,1
5,6,Nonmatch,Friend,exp,0.4534,-1
5,6,Nonmatch,Friend,exp,0.868,1
5,6,Nonmatch,Friend,exp,0.5247,0
5,6,Nonmatch,Friend,exp,0.5075,1
5,6,Nonmatch,Friend,exp,0.9683,1
5,6,Nonmatch,Friend,exp,0.6936,1
5,6,Nonmatch,Friend,exp,0.789,1
5,6,Nonmatch,Friend,exp,0.5438,0
5,6,Nonmatch,Friend,exp,0.7037,1
5,6,Nonmatch,Friend,exp,0.8995,1
5,6,Nonmatch,Friend,exp,0.6414,1
5,6,Nonmatch,Friend,exp,0.6811,0
5,6,Nonmatch,Friend,exp,0.7558,1
5,6,Nonmatch,Friend,exp,0.5685,-1
5,6,Nonmatch,Friend,exp,0.7288,0
5,6,Nonmatch,Friend,exp,0.8997,1
5,6,Nonmatch,Friend,exp,0.7641,1
5,6,Nonmatch,Friend,exp,0.5796,1
5,6,Nonmatch,Friend,exp,0.1062,1
5,6,Nonmatch,Friend,exp,0.6805,1
5,6,Nonmatch,Stranger,prac,0.5864,1
5,6,Nonmatch,Stranger,prac,1.0526,1
5,6,Nonmatch,Stranger,prac,0.6754,1
5,6,Nonmatch,Stranger,prac,0.8922,0
5,6,Nonmatch,Stranger,exp,0.5602,1
5,6,Nonmatch,Stranger,exp,0.6871,1
5,6,Nonmatch,Stranger,exp,0.8645,1
5,6,Nonmatch,Stranger,exp,0.7726,1
5,6,Nonmatch,Stranger,exp,0.9597,1
5,6,Nonmatch,Stranger,exp,0.4931,0
5,6,Nonmatch,Stranger,exp,0.7818,1
5,6,Nonmatch,Stranger,exp,0.9301,1
5,6,Nonmatch,Stranger,exp,0.6743,1
5,6,Nonmatch,Stranger,exp,0.7619,1
5,6,Nonmatch,Stranger,exp,0.6349,1
5,6,Nonmatch,Stranger,exp,0.7887,1
5,6,Nonmatch,Stranger,exp,0.7345,1
5,6,Nonmatch,Stranger,exp,0.6635,1
5,6,Nonmatch,Stranger,exp,0.6042,0
5,6,Nonmatch,Stranger,exp,0.5034,1
5,6,Nonmatch,Stranger,exp,0.9627,1
5,6,Nonmatch,Stranger,exp,0.6835,1
5,6,Nonmatch,Stranger,exp,0.5323,1
5,6,Nonmatch,Stranger,exp,0.776,0
5,6,Nonmatch,Stranger,exp,0.7343,0
5,6,Nonmatch,Stranger,exp,0.5581,1
5,6,Nonmatch,Stranger,exp,0.8199,0
5,6,Nonmatch,Stranger,exp,0.578,1
5,6,Nonmatch,Stranger,exp,0.6216,0
5,6,Nonmatch,Stranger,exp,0.6502,1
5,6,Nonmatch,Stranger,exp,0.9032,1
5,6,Nonmatch,Stranger,exp,0.9638,1
5,6,Nonmatch,Stranger,exp,0.8611,1
5,6,Nonmatch,Stranger,exp,0.5906,0
5,6,Nonmatch,Stranger,exp,0.6764,1
5,6,Nonmatch,Stranger,exp,0.6513,1
5,6,Nonmatch,Stranger,exp,0.7491,1
5,6,Nonmatch,Stranger,exp,0.7852,1
5,6,Nonmatch,Stranger,exp,0.5503,0
5,6,Nonmatch,Stranger,exp,0.6392,0
5,6,Nonmatch,Stranger,exp,0.8039,1
5,6,Nonmatch,Stranger,exp,0.7831,1
5,6,Nonmatch,Stranger,exp,0.8965,1
5,6,Nonmatch,Stranger,exp,0.7715,0
5,6,Nonmatch,Stranger,exp,0.6145,1
5,6,Nonmatch,Stranger,exp,0.6972,1
5,6,Nonmatch,Stranger,exp,0.6795,1
5,6,Nonmatch,Stranger,exp,0.7157,1
5,6,Nonmatch,Stranger,exp,0.6276,1
5,6,Nonmatch,Stranger,exp,0.718,1
5,6,Nonmatch,Stranger,exp,0.9963,-1
5,6,Nonmatch,Stranger,exp,1.0417,1
5,6,Nonmatch,Stranger,exp,0.8353,1
5,6,Nonmatch,Stranger,exp,0.5384,1
5,6,Nonmatch,Stranger,exp,0.7116,1
5,6,Nonmatch,Stranger,exp,0.7529,0
5,6,Nonmatch,Stranger,exp,0.6034,1
5,6,Nonmatch,Stranger,exp,0.7078,0
5,6,Nonmatch,Stranger,exp,0.5873,0
5,6,Nonmatch,Stranger,exp,0.9008,1
5,6,Nonmatch,Stranger,exp,0.859,1
5,6,Nonmatch,Stranger,exp,0.6996,1
5,6,Nonmatch,Stranger,exp,0.6039,1
5,6,Nonmatch,Stranger,exp,0.4411,1
6,1,Match,Self,prac,0.6963,1
6,1,Match,Self,prac,0.6777,1
6,1,Match,Self,prac,0.7071,1
6,1,Match,Self,prac,0.6482,1
6,1,Match,Self,exp,0.7384,0
6,1,Match,Self,exp,0.8635,1
6,1,Match,Self,exp,0.6308,1
6,1,Match,Self,exp,0.7253,1
6,1,Match,Self,exp,0.548,1
6,1,Match,Self,exp,0.692,1
6,1,Match,Self,exp,1.0446,1
6,1,Match,Self,exp,0.8692,1
6,1,Match,Self,exp,0.4197,1
6,1,Match,Self,exp,0.9777,1
6,1,Match,Self,exp,0.6818,1
6,1,Match,Self,exp,0.6421,0
6,1,Match,Self,exp,0.814,0
6,1,Match,Self,exp,0.6367,1
6,1,Match,Self,exp,0.752,0
6,1,Match,Self,exp,0.5877,1
6,1,Match,Self,exp,0.7328,1
6,1,Match,Self,exp,0.6608,1
6,1,Match,Self,exp,0.6363,1
6,1,Match,Self,exp,0.7117,1
6,1,Match,Self,exp,0.6875,1
6,1,Match,Self,exp,0.7498,1
6,1,Match,Self,exp,0.6896,1
6,1,Match,Self,exp,0.792,-1
6,1,Match,Self,exp,1.0151,-1
6,1,Match,Self,exp,0.6203,1
6,1,Match,Self,exp,0.5793,1
6,1,Match,Self,exp,0.9342,1
6,1,Match,Self,exp,0.7911,1
6,1,Match,Self,exp,0.5953,1
6,1,Match,Self,exp,0.7173,1
6,1,Match,Self,exp,0.7746,1
6,1,Match,Self,exp,1.157,1
6,1,Match,Self,exp,0.5968,1
6,1,Match,Self,exp,0.6765,1
6,1,Match,Self,exp,0.885,1
6,1,Match,Self,exp,0.7526,1
6,1,Match,Self,exp,0.7174,1
6,1,Match,Self,exp,0.765,1
6,1,Match,Self,exp,1.0046,1
6,1,Match,Self,exp,0.7007,1
6,1,Match,Self,exp,0.6071,1
6,1,Match,Self,exp,0.6394,1
6,1,Match,Self,exp,0.8208,1
6,1,Match,Self,exp,0.6195,0
6,1,Match,Self,exp,0.9242,1
6,1,Match,Self,exp,0.7166,0
6,1,Match,Self,exp,0.7531,1
6,1,Match,Self,exp,1.0889,1
6,1,Match,Self,exp,0.5278,1
6,1,Match,Self,exp,0.7984,1
6,1,Match,Self,exp,0.4545,1
6,1,Match,Self,exp,0.9222,1
6,1,Match,Self,exp,0.5121,0
6,1,Match,Self,exp,0.5401,1
6,1,Match,Self,exp,0.7267,1
6,1,Match,Self,exp,0.7924,1
6,1,Match,Self,exp,0.613,1
6,1,Match,Self,exp,0.7918,1
6,1,Match,Self,exp,0.7499,1
6,1,Match,Friend,prac,0.7662,1
6,1,Match,Friend,prac,0.6971,1
6,1,Match,Friend,prac,0.5083,1
6,1,Match,Friend,prac,0.5068,1
6,1,Match,Friend,exp,0.6826,0
6,1,Match,Friend,exp,0.6382,1
6,1,Match,Friend,exp,0.7492,1
6,1,Match,Friend,exp,0.715,1
6,1,Match,Friend,exp,0.654,1
6,1,Match,Friend,exp,0.7034,1
6,1,Match,Friend,exp,0.772,1
6,1,Match,Friend,exp,0.5184,1
6,1,Match,Friend,exp,0.5308,1
6,1,Match,Friend,exp,0.7915,1
6,1,Match,Friend,exp,0.6021,1
6,1,Match,Friend,exp,0.6024,1
6,1,Match,Friend,exp,0.6636,-1
6,1,Match,Friend,exp,0.7082,1
6,1,Match,Friend,exp,0.4609,1
6,1,Match,Friend,exp,0.7803,1
6,1,Match,Friend,exp,0.7023,1
6,1,Match,Friend,exp,0.5836,1
6,1,Match,Friend,exp,0.7722,0
6,1,Match,Friend,exp,0.803,1
6,1,Match,Friend,exp,0.9477,1
6,1,Match,Friend,exp,0.8686,1
6,1,Match,Friend,exp,0.7104,1
6,1,Match,Friend,exp,0.7225,1
6,1,Match,Friend,exp,0.5221,-1
6,1,Match,Friend,exp,0.9156,1
6,1,Match,Friend,exp,0.6252,1
6,1,Match,Friend,exp,0.5142,0
6,1,Match,Friend,exp,0.484,1
6,1,Match,Friend,exp,0.6326,1
6,1,Match,Friend,exp,0.7638,1
6,1,Match,Friend,exp,0.6717,1
6,1,Match,Friend,exp,0.6043,0
6,1,Match,Friend,exp,0.62,1
6,1,Match,Friend,exp,0.6674,1
6,1,Match,Friend,exp,0.4882,1
6,1,Match,Friend,exp,0.6751,1
6,1,Match,Friend,exp,0.5754,1
6,1,Match,Friend,exp,0.671,1
6,1,Match,Friend,exp,0.6914,1
6,1,Match,Friend,exp,0.565,1
